Nenê;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;
Dener Assunção;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;
Rogério;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;
João Pedro ;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;
Gustavo;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Rafael Silva;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;
Paulo Ricardo;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;
Wallace;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;
Mário Sérgio;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;
Thiago Galhardo;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;
Hudson Coutinho;Figueirense;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;
Alisson Farias;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;
Geuvânio;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;
Tauã;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;
Emanuel Biancucchi;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;
Mosquito;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Réver;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;
Jajá;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Outros;Outros;
Pedro;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;
Jefferson;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;
Tobio;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Jonas;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;
Guilherme;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;
Yuri Mamute;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;
Canteros;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;
Lincoln;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;
Tinga;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;
Evandro;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;
Gustavo Tocantins;Outros;Outros;Outros;Outros;Outros;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;
João Carlos;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;
José Ivaldo;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Outros;Outros;
Lucas Gomes;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;
Sander;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;
Tiago Costa;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;
Joãozinho;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Outros;Outros;
Aránguiz;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Ferrugem;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;
Kadu;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Outros;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;
Wellington Silva;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;
Walter;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;
Paolo Guerrero;Corinthians;Corinthians;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;
Vitor;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;
Breno Lopes;Cruzeiro;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;
René Simões;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Artur Neto;Goiás;Goiás;Goiás;Goiás;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Edmílson;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Erick Samuel;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;
Ewerton Páscoa ;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;
Cristaldo;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;
Arancibia;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;
Eduardo Neto;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;
Marcos Serrato;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;
Renato;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;
Alison;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;
Natanael;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Madson;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;
Luiz Fernando ;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Outros;Outros;
Jadson;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;
Magrão;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;
Ángel Romero;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;
César;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;Flamengo;
Walisson Maia;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;
Rodinei;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;
Gustavo Ferrareis;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;
Augusto César;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Juninho;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;
